,Date,Match Details,club,Player Name,MinsPlayed,TotalDistance(m),TopSpeed(km/h),AvgSpeed(km/h),HighIntensityActivity,Sprints(> 25.20 km/h)Dist (m),HSR(19.81-25.20 km/h)Dist (m),Distance (m)14.41-19.80km/h,7.21-14.40km/h,0.73-7.20km/h,< 0.72km/h,PDF Name,Young Player,Sprints(> 25.20 km/h) No,HSR(19.81-25.20 km/h) No,Key,season,lastName,firstName,Unnamed: 0,id,values,wages,contractexpires,nation,currentAbility,potentialAbility,position,date,corners,crossing,dribbling,finishing,firstTouch,freeKickTaking,heading,longShots,longThrows,marking,passing,penaltyTaking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,offtheBall,positioning,teamwork,vision,workRate,acceleration,agility,balance,jumpingReach,naturalFitness,pace,stamina,strength
2105,2020-10-23,KGHM Zagłębie Lubin 1 - 1 Lechia Gdańsk,Lechia Gdańsk,Pietrzak R.,95:02,"10256,55","28,95","6,48",38,"76,25","443,36","1794,16","4306,69","3308,90","327,19",12505_filter_live_1.pdf,False,6,32,2020-10-23 KGHM Zagłębie Lubin 1 - 1 Lechia Gdańsk,2020/2021,Pietrzak,R.,251,54008755,€ 84.000,€ 2.800,2023-06-30,Poland,56,58,DL,2020-11-23,13,13,11,10,11,13,9,11,5,11,11,10,12,12,8,12,10,12,12,12,6,11,7,12,11,12,12,12,13,12,10,9,10,13,13,12
2106,2020-07-15,Lechia Gdańsk 0 - 0 Legia Warszawa,Lechia Gdańsk,Pietrzak R.,93:42,"9702,32","28,93","6,21",54,"158,39","693,14","1339,77","3837,97","3658,37","14,68",12437_filter_live_1.pdf,False,7,47,2020-07-15 Lechia Gdańsk 0 - 0 Legia Warszawa,2020/2021,Pietrzak,R.,251,54008755,€ 84.000,€ 2.800,2023-06-30,Poland,56,58,DL,2020-11-23,13,13,11,10,11,13,9,11,5,11,11,10,12,12,8,12,10,12,12,12,6,11,7,12,11,12,12,12,13,12,10,9,10,13,13,12
2107,2021-01-30,Lechia Gdańsk 0 - 2 Jagiellonia Białystok,Lechia Gdańsk,Pietrzak R.,96:10,"10585,71","30,45","6,60",44,"57,81","735,15","2253,81","4003,28","3419,54","116,12",12563_filter_live_1.pdf,False,3,41,2021-01-30 Lechia Gdańsk 0 - 2 Jagiellonia Białystok,2020/2021,Pietrzak,R.,251,54008755,€ 84.000,€ 2.800,2023-06-30,Poland,56,58,DL,2020-11-23,13,13,11,10,11,13,9,11,5,11,11,10,12,12,8,12,10,12,12,12,6,11,7,12,11,12,12,12,13,12,10,9,10,13,13,12
2108,2021-03-13,Lechia Gdańsk 2 - 0 Wisła Kraków,Lechia Gdańsk,Pietrzak R.,47:04,"5103,06","28,86","6,50",16,"22,27","290,45","952,44","2028,69","1753,13","56,08",12635_filter_live_1.pdf,False,1,15,2021-03-13 Lechia Gdańsk 2 - 0 Wisła Kraków,2020/2021,Pietrzak,R.,251,54008755,€ 84.000,€ 2.800,2023-06-30,Poland,56,58,DL,2020-11-23,13,13,11,10,11,13,9,11,5,11,11,10,12,12,8,12,10,12,12,12,6,11,7,12,11,12,12,12,13,12,10,9,10,13,13,12
2109,2020-11-23,Piast Gliwice 2 - 0 Lechia Gdańsk,Lechia Gdańsk,Pietrzak R.,96:47,"10602,07","29,82","6,57",60,"126,80","881,68","1810,28","4404,84","3282,36","96,11",12525_filter_live_1.pdf,False,8,52,2020-11-23 Piast Gliwice 2 - 0 Lechia Gdańsk,2020/2021,Pietrzak,R.,251,54008755,€ 84.000,€ 2.800,2023-06-30,Poland,56,58,DL,2020-11-23,13,13,11,10,11,13,9,11,5,11,11,10,12,12,8,12,10,12,12,12,6,11,7,12,11,12,12,12,13,12,10,9,10,13,13,12
2110,2020-12-05,Legia Warszawa 2 - 0 Lechia Gdańsk,Lechia Gdańsk,Pietrzak R.,96:39,"10353,21","32,00","6,43",80,"228,09","946,63","1893,37","3775,48","3316,82","192,82",12539_filter_live_1.pdf,False,15,65,2020-12-05 Legia Warszawa 2 - 0 Lechia Gdańsk,2020/2021,Pietrzak,R.,251,54008755,€ 84.000,€ 2.800,2023-06-30,Poland,56,58,DL,2020-11-23,13,13,11,10,11,13,9,11,5,11,11,10,12,12,8,12,10,12,12,12,6,11,7,12,11,12,12,12,13,12,10,9,10,13,13,12
2111,2021-04-20,Lech Poznań 3 - 0 Lechia Gdańsk,Lechia Gdańsk,Pietrzak R.,62:29,"6614,92","28,86","6,35",36,"101,09","443,12","1014,42","2868,61","2172,84","14,84",12682_filter_live_1.pdf,False,7,29,2021-04-20 Lech Poznań 3 - 0 Lechia Gdańsk,2020/2021,Pietrzak,R.,251,54008755,€ 84.000,€ 2.800,2023-06-30,Poland,56,58,DL,2020-11-23,13,13,11,10,11,13,9,11,5,11,11,10,12,12,8,12,10,12,12,12,6,11,7,12,11,12,12,12,13,12,10,9,10,13,13,12
2112,2020-10-19,Lechia Gdańsk 0 - 1 Pogoń Szczecin,Lechia Gdańsk,Pietrzak R.,98:19,"10347,75","29,42","6,32",39,"91,95","466,97","1851,12","4318,28","3472,39","147,04",12500_filter_live_1.pdf,False,5,34,2020-10-19 Lechia Gdańsk 0 - 1 Pogoń Szczecin,2020/2021,Pietrzak,R.,251,54008755,€ 84.000,€ 2.800,2023-06-30,Poland,56,58,DL,2020-11-23,13,13,11,10,11,13,9,11,5,11,11,10,12,12,8,12,10,12,12,12,6,11,7,12,11,12,12,12,13,12,10,9,10,13,13,12
2113,2020-11-30,Lechia Gdańsk 1 - 0 Lech Poznań,Lechia Gdańsk,Pietrzak R.,88:25,"9337,78","26,42","6,34",51,"28,65","815,70","1809,78","3657,74","2992,59","33,32",12530_filter_live_1.pdf,False,3,48,2020-11-30 Lechia Gdańsk 1 - 0 Lech Poznań,2020/2021,Pietrzak,R.,251,54008755,€ 84.000,€ 2.800,2023-06-30,Poland,56,58,DL,2020-11-23,13,13,11,10,11,13,9,11,5,11,11,10,12,12,8,12,10,12,12,12,6,11,7,12,11,12,12,12,13,12,10,9,10,13,13,12
2114,2020-08-29,Lechia Gdańsk 1 - 3 Raków Częstochowa,Lechia Gdańsk,Pietrzak R.,74:08,"7324,35","29,56","5,93",25,"83,58","337,70","1048,97","3150,98","2630,86","72,26",12459_filter_live_1.pdf,False,4,21,2020-08-29 Lechia Gdańsk 1 - 3 Raków Częstochowa,2020/2021,Pietrzak,R.,251,54008755,€ 84.000,€ 2.800,2023-06-30,Poland,56,58,DL,2020-11-23,13,13,11,10,11,13,9,11,5,11,11,10,12,12,8,12,10,12,12,12,6,11,7,12,11,12,12,12,13,12,10,9,10,13,13,12
2115,2020-07-04,Lechia Gdańsk 0 - 3 Cracovia,Lechia Gdańsk,Pietrzak R.,95:08,"9858,23","29,76","6,22",64,"207,96","775,86","1726,47","3656,72","3399,28","91,94",12421_filter_live_1.pdf,False,12,52,2020-07-04 Lechia Gdańsk 0 - 3 Cracovia,2020/2021,Pietrzak,R.,251,54008755,€ 84.000,€ 2.800,2023-06-30,Poland,56,58,DL,2020-11-23,13,13,11,10,11,13,9,11,5,11,11,10,12,12,8,12,10,12,12,12,6,11,7,12,11,12,12,12,13,12,10,9,10,13,13,12
2116,2021-02-13,Raków Częstochowa 0 - 1 Lechia Gdańsk,Lechia Gdańsk,Pietrzak R.,96:38,"10533,54","29,69","6,54",46,"77,24","577,29","1490,80","4624,48","3629,40","134,33",12603_filter_live_1.pdf,False,5,41,2021-02-13 Raków Częstochowa 0 - 1 Lechia Gdańsk,2020/2021,Pietrzak,R.,251,54008755,€ 84.000,€ 2.800,2023-06-30,Poland,56,58,DL,2020-11-23,13,13,11,10,11,13,9,11,5,11,11,10,12,12,8,12,10,12,12,12,6,11,7,12,11,12,12,12,13,12,10,9,10,13,13,12
2117,2020-08-23,Warta Poznań 0 - 1 Lechia Gdańsk,Lechia Gdańsk,Mihalik J.,58:08,"6856,61","31,47","7,08",46,"165,80","465,71","1151,74","2743,85","2234,37","95,14",12454_filter_live_1.pdf,False,10,36,2020-08-23 Warta Poznań 0 - 1 Lechia Gdańsk,2020/2021,Mihalik,J.,353,63013144,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
2118,2020-12-14,Lechia Gdańsk 0 - 1 Wisła Płock,Lechia Gdańsk,Mihalik J.,18:20,"2100,71","28,49","6,88",11,"53,24","167,28","421,75","802,13","655,25","1,06",12547_filter_live_1.pdf,False,2,9,2020-12-14 Lechia Gdańsk 0 - 1 Wisła Płock,2020/2021,Mihalik,J.,353,63013144,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
2119,2020-11-20,Lechia Gdańsk 3 - 2 Śląsk Wrocław,Lechia Gdańsk,Mihalik J.,85:14,"9300,55","29,46","6,55",55,"96,47","734,21","1475,70","3918,34","3021,26","54,57",12515_filter_live_1.pdf,False,6,49,2020-11-20 Lechia Gdańsk 3 - 2 Śląsk Wrocław,2020/2021,Mihalik,J.,353,63013144,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
2120,2020-09-13,Górnik Zabrze 3 - 0 Lechia Gdańsk,Lechia Gdańsk,Mihalik J.,35:48,"4135,96","29,53","6,93",34,"219,97","334,76","588,90","1239,03","1596,78","156,52",12466_filter_live_1.pdf,False,9,25,2020-09-13 Górnik Zabrze 3 - 0 Lechia Gdańsk,2020/2021,Mihalik,J.,353,63013144,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
2121,2020-09-19,Lechia Gdańsk 4 - 2 PGE FKS Stal Mielec,Lechia Gdańsk,Mihalik J.,4:03,"594,77","28,43","8,82",7,"32,17","93,15","115,92","209,11","144,42","0,00",12474_filter_live_1.pdf,False,2,5,2020-09-19 Lechia Gdańsk 4 - 2 PGE FKS Stal Mielec,2020/2021,Mihalik,J.,353,63013144,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
2122,2020-07-12,Lech Poznań 3 - 2 Lechia Gdańsk,Lechia Gdańsk,Mihalik J.,21:40,"2289,62","28,56","6,34",16,"25,90","161,32","383,82","933,37","774,87","10,34",12432_filter_live_1.pdf,False,2,14,2020-07-12 Lech Poznań 3 - 2 Lechia Gdańsk,2020/2021,Mihalik,J.,353,63013144,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
2123,2020-07-15,Lechia Gdańsk 0 - 0 Legia Warszawa,Lechia Gdańsk,Mihalik J.,28:28,"3450,88","25,74","7,27",22,"8,97","326,42","657,39","1357,23","1080,71","20,16",12437_filter_live_1.pdf,False,1,21,2020-07-15 Lechia Gdańsk 0 - 0 Legia Warszawa,2020/2021,Mihalik,J.,353,63013144,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
2124,2020-11-23,Piast Gliwice 2 - 0 Lechia Gdańsk,Lechia Gdańsk,Mihalik J.,23:04,"2683,51","31,21","6,98",24,"90,68","305,03","631,50","858,71","784,01","13,58",12525_filter_live_1.pdf,False,5,19,2020-11-23 Piast Gliwice 2 - 0 Lechia Gdańsk,2020/2021,Mihalik,J.,353,63013144,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
2125,2020-12-05,Legia Warszawa 2 - 0 Lechia Gdańsk,Lechia Gdańsk,Mihalik J.,26:40,"2667,00","29,01","6,00",19,"36,62","222,60","517,31","976,49","901,64","12,34",12539_filter_live_1.pdf,False,3,16,2020-12-05 Legia Warszawa 2 - 0 Lechia Gdańsk,2020/2021,Mihalik,J.,353,63013144,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
2126,2020-11-30,Lechia Gdańsk 1 - 0 Lech Poznań,Lechia Gdańsk,Mihalik J.,69:14,"7573,86","30,83","6,56",34,"197,60","392,85","1273,30","3060,69","2636,38","13,04",12530_filter_live_1.pdf,False,8,26,2020-11-30 Lechia Gdańsk 1 - 0 Lech Poznań,2020/2021,Mihalik,J.,353,63013144,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
2127,2020-07-19,Śląsk Wrocław 1 - 2 Lechia Gdańsk,Lechia Gdańsk,Mihalik J.,93:39,"10545,91","30,84","6,76",90,"424,75","978,04","1427,09","3877,58","3815,33","23,12",12447_filter_live_1.pdf,False,21,69,2020-07-19 Śląsk Wrocław 1 - 2 Lechia Gdańsk,2020/2021,Mihalik,J.,353,63013144,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
2128,2020-07-04,Lechia Gdańsk 0 - 3 Cracovia,Lechia Gdańsk,Mihalik J.,68:48,"8101,36","31,23","7,06",48,"218,10","490,36","1445,01","3406,21","2519,23","22,45",12421_filter_live_1.pdf,False,10,38,2020-07-04 Lechia Gdańsk 0 - 3 Cracovia,2020/2021,Mihalik,J.,353,63013144,€ 74.000,€ 2.400,2021-06-30,Slovakia,55,60,MR,2020-11-23,13,12,13,8,13,13,9,11,8,6,9,5,5,13,7,9,9,8,8,10,10,15,7,11,5,9,10,9,14,14,11,9,9,13,10,8
2129,2020-08-23,Warta Poznań 0 - 1 Lechia Gdańsk,Lechia Gdańsk,Gajos M.,89:15,"10046,93","30,17","6,75",51,"97,68","745,41","1658,17","3362,77","3945,39","237,51",12454_filter_live_1.pdf,False,5,46,2020-08-23 Warta Poznań 0 - 1 Lechia Gdańsk,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2130,2020-12-14,Lechia Gdańsk 0 - 1 Wisła Płock,Lechia Gdańsk,Gajos M.,71:38,"8516,90","27,51","7,13",47,"52,03","648,84","1645,21","3249,09","2895,91","25,82",12547_filter_live_1.pdf,False,5,42,2020-12-14 Lechia Gdańsk 0 - 1 Wisła Płock,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2131,2021-02-05,Lechia Gdańsk 1 - 1 Warta Poznań,Lechia Gdańsk,Gajos M.,95:22,"10913,45","29,87","6,87",70,"92,27","869,48","1886,24","4044,48","3996,53","24,45",12592_filter_live_1.pdf,False,4,66,2021-02-05 Lechia Gdańsk 1 - 1 Warta Poznań,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2132,2021-03-06,Podbeskidzie Bielsko - Biała 2 - 2 Lechia Gdańsk,Lechia Gdańsk,Gajos M.,78:49,"8914,22","30,99","6,79",41,"74,60","535,88","1748,94","3080,48","3356,81","117,51",12626_filter_live_1.pdf,False,3,38,2021-03-06 Podbeskidzie Bielsko - Biała 2 - 2 Lechia Gdańsk,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2133,2020-10-28,Wisła Kraków 1 - 3 Lechia Gdańsk,Lechia Gdańsk,Gajos M.,11:10,"1323,57","29,29","7,12",9,"36,93","91,36","252,47","487,48","455,33","0,00",12494_filter_live_1.pdf,False,2,7,2020-10-28 Wisła Kraków 1 - 3 Lechia Gdańsk,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2134,2021-04-17,Lechia Gdańsk 2 - 2 Piast Gliwice,Lechia Gdańsk,Gajos M.,65:26,"7589,67","26,97","6,96",34,"54,76","456,28","1539,81","2810,01","2697,12","31,69",12674_filter_live_1.pdf,False,3,31,2021-04-17 Lechia Gdańsk 2 - 2 Piast Gliwice,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2135,2021-04-10,Śląsk Wrocław 1 - 1 Lechia Gdańsk,Lechia Gdańsk,Gajos M.,32:25,"4099,52","30,22","7,59",22,"88,87","335,51","898,75","1395,64","1377,68","3,07",12660_filter_live_1.pdf,False,5,17,2021-04-10 Śląsk Wrocław 1 - 1 Lechia Gdańsk,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2136,2020-12-19,Cracovia 0 - 3 Lechia Gdańsk,Lechia Gdańsk,Gajos M.,96:38,"425,04","28,40","0,26",3,"9,45","32,54","24,61","169,78","71,62","117,04",12553_filter_live_1.pdf,False,1,2,2020-12-19 Cracovia 0 - 3 Lechia Gdańsk,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2137,2021-02-27,PGE FKS Stal Mielec 0 - 1 Lechia Gdańsk,Lechia Gdańsk,Gajos M.,91:04,"9975,51","34,14","6,57",51,"160,59","575,65","1804,72","3353,42","3919,16","161,97",12618_filter_live_1.pdf,False,6,45,2021-02-27 PGE FKS Stal Mielec 0 - 1 Lechia Gdańsk,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2138,2020-09-13,Górnik Zabrze 3 - 0 Lechia Gdańsk,Lechia Gdańsk,Gajos M.,95:35,"10667,18","31,68","6,70",49,"116,77","746,75","2120,95","3646,55","3635,65","400,51",12466_filter_live_1.pdf,False,4,45,2020-09-13 Górnik Zabrze 3 - 0 Lechia Gdańsk,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2139,2020-09-19,Lechia Gdańsk 4 - 2 PGE FKS Stal Mielec,Lechia Gdańsk,Gajos M.,4:08,"579,57","28,77","8,42",6,"37,77","42,66","128,33","239,38","131,43","0,00",12474_filter_live_1.pdf,False,2,4,2020-09-19 Lechia Gdańsk 4 - 2 PGE FKS Stal Mielec,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2140,2020-07-12,Lech Poznań 3 - 2 Lechia Gdańsk,Lechia Gdańsk,Gajos M.,29:14,"3560,87","26,54","7,31",18,"9,14","306,79","791,08","1306,97","1142,86","4,03",12432_filter_live_1.pdf,False,1,17,2020-07-12 Lech Poznań 3 - 2 Lechia Gdańsk,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2141,2021-02-20,Lechia Gdańsk 2 - 0 Górnik Zabrze,Lechia Gdańsk,Gajos M.,96:42,"10817,04","28,95","6,71",59,"60,30","922,10","1969,64","3716,96","4088,86","59,18",12612_filter_live_1.pdf,False,3,56,2021-02-20 Lechia Gdańsk 2 - 0 Górnik Zabrze,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2142,2021-05-08,Lechia Gdańsk 1 - 1 Cracovia,Lechia Gdańsk,Gajos M.,83:53,"9505,69","30,35","6,80",55,"131,47","765,68","1972,88","3183,40","3407,82","44,44",12706_filter_live_1.pdf,False,6,49,2021-05-08 Lechia Gdańsk 1 - 1 Cracovia,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2143,2021-03-19,Pogoń Szczecin 1 - 0 Lechia Gdańsk,Lechia Gdańsk,Gajos M.,94:22,"11784,21","28,91","7,49",59,"63,16","826,72","2425,74","4610,03","3854,49","4,07",12641_filter_live_1.pdf,False,6,53,2021-03-19 Pogoń Szczecin 1 - 0 Lechia Gdańsk,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2144,2021-04-30,Wisła Płock 1 - 3 Lechia Gdańsk,Lechia Gdańsk,Gajos M.,98:10,"10672,27","30,19","6,52",58,"228,24","713,38","1807,77","3766,41","4022,07","134,40",12701_filter_live_1.pdf,False,9,49,2021-04-30 Wisła Płock 1 - 3 Lechia Gdańsk,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2145,2020-09-26,Lechia Gdańsk 4 - 0 Podbeskidzie Bielsko - Biała,Lechia Gdańsk,Gajos M.,78:35,"9220,76","27,75","7,04",50,"89,17","574,92","1896,12","3289,21","3311,50","59,84",12484_filter_live_1.pdf,False,7,43,2020-09-26 Lechia Gdańsk 4 - 0 Podbeskidzie Bielsko - Biała,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2146,2020-07-15,Lechia Gdańsk 0 - 0 Legia Warszawa,Lechia Gdańsk,Gajos M.,93:42,"10694,56","27,84","6,85",51,"48,77","672,68","2169,55","3805,80","3916,33","81,43",12437_filter_live_1.pdf,False,3,48,2020-07-15 Lechia Gdańsk 0 - 0 Legia Warszawa,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2147,2021-01-30,Lechia Gdańsk 0 - 2 Jagiellonia Białystok,Lechia Gdańsk,Gajos M.,77:35,"9248,12","28,48","7,15",56,"121,09","650,86","1869,26","3552,57","3042,41","11,93",12563_filter_live_1.pdf,False,7,49,2021-01-30 Lechia Gdańsk 0 - 2 Jagiellonia Białystok,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2148,2021-03-13,Lechia Gdańsk 2 - 0 Wisła Kraków,Lechia Gdańsk,Gajos M.,93:56,"10871,93","31,21","6,94",60,"160,34","725,73","2057,44","3733,36","4164,75","30,31",12635_filter_live_1.pdf,False,11,49,2021-03-13 Lechia Gdańsk 2 - 0 Wisła Kraków,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2149,2020-11-23,Piast Gliwice 2 - 0 Lechia Gdańsk,Lechia Gdańsk,Gajos M.,33:29,"3853,99","31,52","6,91",20,"49,19","274,10","665,65","1449,12","1391,97","23,96",12525_filter_live_1.pdf,False,3,17,2020-11-23 Piast Gliwice 2 - 0 Lechia Gdańsk,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2150,2020-12-05,Legia Warszawa 2 - 0 Lechia Gdańsk,Lechia Gdańsk,Gajos M.,20:18,"2166,10","29,53","6,40",12,"43,28","128,82","426,42","759,04","807,43","1,11",12539_filter_live_1.pdf,False,1,11,2020-12-05 Legia Warszawa 2 - 0 Lechia Gdańsk,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
2151,2021-04-25,Lechia Gdańsk 0 - 1 Legia Warszawa,Lechia Gdańsk,Gajos M.,22:58,"2549,14","26,86","6,66",14,"23,19","139,79","569,68","952,27","814,40","49,81",12695_filter_live_1.pdf,False,1,13,2021-04-25 Lechia Gdańsk 0 - 1 Legia Warszawa,2020/2021,Gajos,M.,519,96002753,€ 130.000,€ 2.700,2022-06-30,Poland,54,59,DM,2020-11-23,9,9,12,9,13,12,8,11,5,11,12,9,11,13,10,11,12,10,11,10,9,12,10,11,11,12,12,15,12,11,10,8,14,12,13,10
