PDF Name;Date;Match Details;Match Length;Net Playing Time;Net Playing Time (1st half);Net Playing Time (2nd half);Team Name;Possession;Net Poss. Time;Net Poss. Time (1st half);Net Poss. Time (2nd half);Distance (m);Sprints;High Speed Runs;Sprint Distance (m);Top Speed (Player);Top Speed (Young Player);Top Speed (km/h);Max Distance (Player);Max Distance (Young Player);Max Distance (m);Max Sprints (Player);Max Sprints (Young Player);Max Sprints;Key;Season
12459_filter_live_1.pdf;2020-08-29;Lechia Gdańsk 1 - 3 Raków Częstochowa;0.1:37:10;0.0:58:48;0.0:29:33;0.0:29:15;Raków Częstochowa;57%;0.0:33:9;0.0:16:2;0.0:17:7;111464,21;78;428;1383,76;Malinowski P.;False;31,79;Kun P.;False;11069,17;Piątkowski K.;True;11;2020-08-29 Lechia Gdańsk 1 - 3 Raków Częstochowa;2020/2021
12303_filter_live_1.pdf;2019-12-13;Wisła Kraków 1 - 0 Pogoń Szczecin;0.1:35:46;0.0:55:26;0.0:27:14;0.0:28:12;Wisła Kraków;38%;0.0:20:9;0.0:11:30;0.0:8:39;113603,82;78;503;1527,2;Mak M.;False;32,77;Pawłowski D.;False;12185,26;Mak M.;False;18;2019-12-13 Wisła Kraków 1 - 0 Pogoń Szczecin;2019/2020
12303_filter_live_1.pdf;2019-12-13;Wisła Kraków 1 - 0 Pogoń Szczecin;0.1:35:46;0.0:55:26;0.0:27:14;0.0:28:12;Pogoń Szczecin;62%;0.0:34:33;0.0:15:18;0.0:19:15;114004,74;76;490;1416,76;Bartkowski J.;False;33,55;Kowalczyk S.;False;11456,71;Stec D.;False;13;2019-12-13 Wisła Kraków 1 - 0 Pogoń Szczecin;2019/2020
12439_filter_live_1.pdf;2020-07-15;Pogoń Szczecin 1 - 0 Piast Gliwice;0.1:40:27;0.1:1:5;0.0:29:54;0.0:31:11;Pogoń Szczecin;46%;0.0:26:26;0.0:13:50;0.0:12:36;118235,61;100;546;2164,15;Zech B.;False;34,08;Żurawski M.;True;12105,14;Zech B.;False;19;2020-07-15 Pogoń Szczecin 1 - 0 Piast Gliwice;2020/2021
12439_filter_live_1.pdf;2020-07-15;Pogoń Szczecin 1 - 0 Piast Gliwice;0.1:40:27;0.1:1:5;0.0:29:54;0.0:31:11;Piast Gliwice;54%;0.0:34:3;0.0:16:1;0.0:18:2;113171,52;97;522;1946,65;Steczyk D.;True;32,9;Jodłowiec T.;False;11502,33;Konczkowski M.;False;17;2020-07-15 Pogoń Szczecin 1 - 0 Piast Gliwice;2020/2021
12413_filter_live_1.pdf;2020-06-27;Górnik Zabrze 0 - 1 Wisła Kraków;0.1:35:39;0.0:51:54;0.0:26:24;0.0:25:30;Górnik Zabrze;58%;0.0:30:48;0.0:16:46;0.0:14:2;113400,86;86;472;1683,65;Wiśniewski P.;True;33,44;Jimenez J.;False;11233,42;Vassilantonopoulos S.;False;14;2020-06-27 Górnik Zabrze 0 - 1 Wisła Kraków;2019/2020
12413_filter_live_1.pdf;2020-06-27;Górnik Zabrze 0 - 1 Wisła Kraków;0.1:35:39;0.0:51:54;0.0:26:24;0.0:25:30;Wisła Kraków;42%;0.0:20:5;0.0:9:12;0.0:10:53;111372,11;89;511;1674,54;Chuca;False;32,8;Kuveljić N.;False;11694,1;Hołownia M.;True;19;2020-06-27 Górnik Zabrze 0 - 1 Wisła Kraków;2019/2020
Wisła Płock - Legia Warszawa (2).pdf;2019-02-10;Wisła Płock 0 - 1 Legia Warszawa;0.1:35:2;0.0:49:7;0.0:26:32;0.0:22:35;Wisła Płock;53%;0.0:25:25;0.0:13:52;0.0:11:33;108370,71;95;493;1684,43;Cabezali A.;False;32,54;Łasicki I.;False;11491,91;Cabezali A.;False;14;2019-02-10 Wisła Płock 0 - 1 Legia Warszawa;2018/2019
Wisła Płock - Legia Warszawa (2).pdf;2019-02-10;Wisła Płock 0 - 1 Legia Warszawa;0.1:35:2;0.0:49:7;0.0:26:32;0.0:22:35;Legia Warszawa;47%;0.0:22:45;0.0:12:16;0.0:10:29;105896,03;134;524;2570,12;Cafu;False;33,43;Cafu;False;10540,16;Szymański S.;False;23;2019-02-10 Wisła Płock 0 - 1 Legia Warszawa;2018/2019
Lech Poznań - Śląsk Wrocław.pdf;2019-08-09;Lech Poznań 1 - 3 Śląsk Wrocław;0.1:38:46;0.1:0:11;0.0:28:54;0.0:31:17;Lech Poznań;61%;0.0:37:2;0.0:16:43;0.0:20:19;111702,52;103;493;1780,78;Jóźwiak K.;False;32,47;Tiba P.;False;11028,51;Tiba P.;False;17;2019-08-09 Lech Poznań 1 - 3 Śląsk Wrocław;2019/2020
Lech Poznań - Śląsk Wrocław.pdf;2019-08-09;Lech Poznań 1 - 3 Śląsk Wrocław;0.1:38:46;0.1:0:11;0.0:28:54;0.0:31:17;Śląsk Wrocław;39%;0.0:22:7;0.0:11:47;0.0:10:20;118103,58;102;540;2088,11;Płacheta P.;False;33,89;Pich R.;False;12561,12;Musonda L.;False;22;2019-08-09 Lech Poznań 1 - 3 Śląsk Wrocław;2019/2020
12601_filter_live_1.pdf;2021-02-13;Cracovia 1 - 1 Podbeskidzie Bielsko - Biała;0.1:37:20;0.0:47:21;0.0:22:53;0.0:24:28;Cracovia;61%;0.0:28:50;0.0:12:48;0.0:16:2;107966,42;97;490;1782,93;Piszczek F.;False;31,39;Loshaj F.;False;11035,34;Thiago;False;12;2021-02-13 Cracovia 1 - 1 Podbeskidzie Bielsko - Biała;2020/2021
12601_filter_live_1.pdf;2021-02-13;Cracovia 1 - 1 Podbeskidzie Bielsko - Biała;0.1:37:20;0.0:47:21;0.0:22:53;0.0:24:28;Podbeskidzie Bielsko - Biała;39%;0.0:17:51;0.0:9:48;0.0:8:3;109313,7;114;605;2038,67;Wilson P.;False;31,95;Rzuchowski M.;False;11375,58;Roginić M.;False;19;2021-02-13 Cracovia 1 - 1 Podbeskidzie Bielsko - Biała;2020/2021
12389_filter_live_1.pdf;2020-06-14;Korona Kielce 0 - 3 Lech Poznań;0.1:35:29;0.0:57:14;0.0:30:54;0.0:26:20;Korona Kielce;48%;0.0:27:2;0.0:14:26;0.0:12:36;112064,09;83;567;1533,35;Kovacević A.;False;34,39;Gnjatić O.;False;11577,57;Pućko M.;False;14;2020-06-14 Korona Kielce 0 - 3 Lech Poznań;2019/2020
12389_filter_live_1.pdf;2020-06-14;Korona Kielce 0 - 3 Lech Poznań;0.1:35:29;0.0:57:14;0.0:30:54;0.0:26:20;Lech Poznań;52%;0.0:29:48;0.0:16:15;0.0:13:33;108875,54;109;523;2280,9;Tiba P.;False;33,52;Ramirez D.;False;12172,54;Butko B.;False;15;2020-06-14 Korona Kielce 0 - 3 Lech Poznań;2019/2020
12628_filter_live_1.pdf;2021-03-06;Raków Częstochowa 0 - 0 Cracovia;0.1:33:15;0.0:50:11;0.0:23:31;0.0:26:40;Raków Częstochowa;50%;0.0:23:56;0.0:13:33;0.0:10:23;108870,3;101;503;1847,64;Tudor F.;False;33,68;Kun P.;False;11198,69;Tudor F.;False;20;2021-03-06 Raków Częstochowa 0 - 0 Cracovia;2020/2021
12628_filter_live_1.pdf;2021-03-06;Raków Częstochowa 0 - 0 Cracovia;0.1:33:15;0.0:50:11;0.0:23:31;0.0:26:40;Cracovia;51%;0.0:24:15;0.0:9:23;0.0:14:52;110955,23;88;486;1528,76;Rodin M.;False;31,08;Hanca S.;False;11702,54;Hanca S.;False;15;2021-03-06 Raków Częstochowa 0 - 0 Cracovia;2020/2021
12396_filter_live_1.pdf;2020-06-20;Piast Gliwice 0 - 2 Lech Poznań;0.1:37:34;0.0:54:43;0.0:29:9;0.0:25:34;Piast Gliwice;62%;0.0:33:46;0.0:14:6;0.0:19:40;106606,8;68;443;1287,53;Konczkowski M.;False;31,59;Felix J.;False;10874,92;Milewski S.;True;13;2020-06-20 Piast Gliwice 0 - 2 Lech Poznań;2019/2020
12396_filter_live_1.pdf;2020-06-20;Piast Gliwice 0 - 2 Lech Poznań;0.1:37:34;0.0:54:43;0.0:29:9;0.0:25:34;Lech Poznań;38%;0.0:20:42;0.0:14:55;0.0:5:47;103953,78;82;448;1416,39;Jóźwiak K.;True;31,52;Moder J.;True;11533,17;Puchacz T.;True;14;2020-06-20 Piast Gliwice 0 - 2 Lech Poznań;2019/2020
12517_filter_live_1.pdf;2020-11-24;Podbeskidzie Bielsko - Biała 2 - 1 KGHM Zagłębie Lubin;0.1:34:8;0.0:58:22;0.0:28:51;0.0:29:31;Podbeskidzie Bielsko - Biała;40%;0.0:22:16;0.0:11:50;0.0:10:26;119984,36;114;617;1970,3;Kocsis G.;False;32,02;Kocsis G.;False;13018,79;Roginić M.;False;18;2020-11-24 Podbeskidzie Bielsko - Biała 2 - 1 KGHM Zagłębie Lubin;2020/2021
12517_filter_live_1.pdf;2020-11-24;Podbeskidzie Bielsko - Biała 2 - 1 KGHM Zagłębie Lubin;0.1:34:8;0.0:58:22;0.0:28:51;0.0:29:31;KGHM Zagłębie Lubin;61%;0.0:35:30;0.0:16:51;0.0:18:39;116039,89;96;547;1656,46;Szysz P.;False;32,86;Baszkirow J.;False;12248,97;Szysz P.;False;19;2020-11-24 Podbeskidzie Bielsko - Biała 2 - 1 KGHM Zagłębie Lubin;2020/2021
12188_filter_live_1.pdf;2019-08-25;KGHM Zagłębie Lubin 0 - 3 Piast Gliwice;0.1:36:18;0.1:0:27;0.0:31:53;0.0:28:34;KGHM Zagłębie Lubin;64%;0.0:38:20;0.0:19:46;0.0:18:34;112837,4;80;439;1475,72;Sirk R.;False;33,2;Slisz B.;False;12753,1;Slisz B.;False;11;2019-08-25 KGHM Zagłębie Lubin 0 - 3 Piast Gliwice;2019/2020
12188_filter_live_1.pdf;2019-08-25;KGHM Zagłębie Lubin 0 - 3 Piast Gliwice;0.1:36:18;0.1:0:27;0.0:31:53;0.0:28:34;Piast Gliwice;36%;0.0:21:11;0.0:11:40;0.0:9:31;111724,98;81;409;1614,01;Hateley T.;False;32,25;Milewski S.;False;12323,22;Felix J.;False;14;2019-08-25 KGHM Zagłębie Lubin 0 - 3 Piast Gliwice;2019/2020
12315_filter_live_1.pdf;2020-02-08;Lech Poznań 3 - 0 Raków Częstochowa;0.1:36:46;0.0:57:26;0.0:28:35;0.0:28:51;Lech Poznań;58%;0.0:33:38;0.0:18:7;0.0:15:31;109751,48;95;507;2097,29;Kamiński J.;False;32,21;Muhar K.;False;11642,77;Jóźwiak K.;False;14;2020-02-08 Lech Poznań 3 - 0 Raków Częstochowa;2019/2020
12315_filter_live_1.pdf;2020-02-08;Lech Poznań 3 - 0 Raków Częstochowa;0.1:36:46;0.0:57:26;0.0:28:35;0.0:28:51;Raków Częstochowa;42%;0.0:23:24;0.0:10:13;0.0:13:11;116291,65;102;578;2103,25;Musiolik S.;False;34,35;Babenko R.;False;12290,27;Bartl D.;False;16;2020-02-08 Lech Poznań 3 - 0 Raków Częstochowa;2019/2020
Zagłębie Sosnowiec - Legia Warszawa.pdf;2018-12-20;Zagłębie Sosnowiec 2 - 3 Legia Warszawa;0.1:44:41;0.0:49:54;0.0:25:21;0.0:24:33;Zagłębie Sosnowiec;46%;0.0:21:32;0.0:10:22;0.0:11:10;117422,13;123;589;2126,45;Wrzesiński K.;False;33,13;Udovicić Ż.;False;13352,66;Wrzesiński K.;False;30;2018-12-20 Zagłębie Sosnowiec 2 - 3 Legia Warszawa;2018/2019
Zagłębie Sosnowiec - Legia Warszawa.pdf;2018-12-20;Zagłębie Sosnowiec 2 - 3 Legia Warszawa;0.1:44:41;0.0:49:54;0.0:25:21;0.0:24:33;Legia Warszawa;54%;0.0:27:10;0.0:14:28;0.0:12:42;113732,41;127;570;2179,06;Hlousek A.;False;32,97;Nagy D.;False;11744,64;Hlousek A.;False;27;2018-12-20 Zagłębie Sosnowiec 2 - 3 Legia Warszawa;2018/2019
Legia Warszawa - Arka Gdynia.pdf;2018-09-28;Legia Warszawa 1 - 1 Arka Gdynia;0.1:37:39;0.0:57:44;0.0:28:9;0.0:29:35;Legia Warszawa;55%;0.0:32:0;0.0:14:34;0.0:17:26;113646,3;120;576;2130,67;Cafu;False;33,01;Szymański S.;False;11629,96;Hlousek A.;False;20;2018-09-28 Legia Warszawa 1 - 1 Arka Gdynia;2018/2019
Legia Warszawa - Arka Gdynia.pdf;2018-09-28;Legia Warszawa 1 - 1 Arka Gdynia;0.1:37:39;0.0:57:44;0.0:28:9;0.0:29:35;Arka Gdynia;45%;0.0:24:35;0.0:13:26;0.0:11:9;113282,65;60;469;1047,04;Zarandia L.;False;32,64;Kolew A.;False;11472,81;Helstrup F.;False;9;2018-09-28 Legia Warszawa 1 - 1 Arka Gdynia;2018/2019
12508_filter_live_1.pdf;2020-10-24;Pogoń Szczecin 0 - 0 Legia Warszawa;0.1:38:31;0.1:4:59;0.0:32:5;0.0:32:54;Pogoń Szczecin;43%;0.0:26:46;0.0:11:42;0.0:15:4;121741,15;114;657;2217,14;Zech B.;False;32,75;Dąbrowski D.;False;12632,63;Stec D.;False;18;2020-10-24 Pogoń Szczecin 0 - 0 Legia Warszawa;2020/2021
12508_filter_live_1.pdf;2020-10-24;Pogoń Szczecin 0 - 0 Legia Warszawa;0.1:38:31;0.1:4:59;0.0:32:5;0.0:32:54;Legia Warszawa;57%;0.0:37:39;0.0:20:1;0.0:17:38;118591,88;113;578;2261,12;Wszołek P.;False;32,95;Slisz B.;True;13046,75;Wszołek P.;False;20;2020-10-24 Pogoń Szczecin 0 - 0 Legia Warszawa;2020/2021
12697_filter_live_1.pdf;2021-04-28;Jagiellonia Białystok 0 - 0 Raków Częstochowa;0.1:38:35;0.1:1:1;0.0:29:31;0.0:31:30;Jagiellonia Białystok;52%;0.0:31:14;0.0:14:32;0.0:16:42;121622,41;115;651;1951,73;Wrzesiński K.;False;32,49;Romanczuk T.;False;12568,77;Wdowik B.;True;16;2021-04-28 Jagiellonia Białystok 0 - 0 Raków Częstochowa;2020/2021
12697_filter_live_1.pdf;2021-04-28;Jagiellonia Białystok 0 - 0 Raków Częstochowa;0.1:38:35;0.1:1:1;0.0:29:31;0.0:31:30;Raków Częstochowa;48%;0.0:26:59;0.0:12:42;0.0:14:17;118145,28;99;565;1658,28;Tudor F.;False;32,69;Kun P.;False;12111,1;Tudor F.;False;20;2021-04-28 Jagiellonia Białystok 0 - 0 Raków Częstochowa;2020/2021
Korona Kielce - Miedź Legnica.pdf;2018-12-22;Korona Kielce 0 - 0 Miedź Legnica;0.1:33:32;0.0:56:4;0.0:29:33;0.0:26:31;Korona Kielce;47%;0.0:25:31;0.0:14:54;0.0:10:37;109648,82;76;485;1545,14;Kovacević A.;False;32,14;Możdżeń M.;False;11791,13;Gardawski M.;False;11;2018-12-22 Korona Kielce 0 - 0 Miedź Legnica;2018/2019
Korona Kielce - Miedź Legnica.pdf;2018-12-22;Korona Kielce 0 - 0 Miedź Legnica;0.1:33:32;0.0:56:4;0.0:29:33;0.0:26:31;Miedź Legnica;53%;0.0:30:0;0.0:14:28;0.0:15:32;109481,79;79;430;1422,14;Camara J.;False;32,73;Fernandez B.;False;11423,17;Camara J.;False;16;2018-12-22 Korona Kielce 0 - 0 Miedź Legnica;2018/2019
12447_filter_live_1.pdf;2020-07-19;Śląsk Wrocław 1 - 2 Lechia Gdańsk;0.1:33:39;0.1:0:50;0.0:33:56;0.0:26:54;Śląsk Wrocław;54%;0.0:32:23;0.0:17:22;0.0:15:1;111736,21;86;459;1624,43;Marković F.;False;32,64;Celeban P.;False;10681,61;Stiglec D.;False;14;2020-07-19 Śląsk Wrocław 1 - 2 Lechia Gdańsk;2020/2021
12447_filter_live_1.pdf;2020-07-19;Śląsk Wrocław 1 - 2 Lechia Gdańsk;0.1:33:39;0.1:0:50;0.0:33:56;0.0:26:54;Lechia Gdańsk;46%;0.0:27:39;0.0:16:16;0.0:11:23;109147,48;90;454;1630,98;Maloca M.;False;32,66;Makowski T.;True;11253,65;Mihalik J.;False;21;2020-07-19 Śląsk Wrocław 1 - 2 Lechia Gdańsk;2020/2021
12452_filter_live_1.pdf;2020-08-22;Raków Częstochowa 1 - 2 Legia Warszawa;0.1:39:8;0.0:55:15;0.0:27:25;0.0:27:50;Raków Częstochowa;43%;0.0:22:49;0.0:13:54;0.0:8:55;112514,97;113;520;1976,91;Tijanić D.;False;32,3;Kun P.;False;11810,13;Tudor F.;False;27;2020-08-22 Raków Częstochowa 1 - 2 Legia Warszawa;2020/2021
12452_filter_live_1.pdf;2020-08-22;Raków Częstochowa 1 - 2 Legia Warszawa;0.1:39:8;0.0:55:15;0.0:27:25;0.0:27:50;Legia Warszawa;57%;0.0:31:54;0.0:13:14;0.0:18:40;110996,64;107;515;1883,34;Mladenović F.;False;33,59;Slisz B.;True;11630,81;Luquinhas;False;17;2020-08-22 Raków Częstochowa 1 - 2 Legia Warszawa;2020/2021
12329_filter_live_1.pdf;2020-02-22;Arka Gdynia 3 - 2 Raków Częstochowa;0.1:36:12;0.0:52:18;0.0:26:31;0.0:25:47;Arka Gdynia;52%;0.0:26:24;0.0:13:9;0.0:13:15;115658,64;77;527;1198,43;Młyński M.;False;30,55;Młyński M.;False;11890,39;Zawada O.;False;11;2020-02-22 Arka Gdynia 3 - 2 Raków Częstochowa;2019/2020
12329_filter_live_1.pdf;2020-02-22;Arka Gdynia 3 - 2 Raków Częstochowa;0.1:36:12;0.0:52:18;0.0:26:31;0.0:25:47;Raków Częstochowa;48%;0.0:24:40;0.0:12:51;0.0:11:49;118914,18;114;584;2019,88;Bartl D.;False;33,05;Schwarz P.;False;12416,36;Tudor F.;False;22;2020-02-22 Arka Gdynia 3 - 2 Raków Częstochowa;2019/2020
12240_filter_live_1.pdf;2019-10-18;Wisła Kraków 1 - 2 Piast Gliwice;0.1:37:21;0.0:54:40;0.0:28:25;0.0:26:15;Wisła Kraków;55%;0.0:29:15;0.0:15:54;0.0:13:21;108071,34;130;525;2819,75;Mak M.;False;33,56;Boguski R.;False;11781,78;Silva J.;False;18;2019-10-18 Wisła Kraków 1 - 2 Piast Gliwice;2019/2020
12240_filter_live_1.pdf;2019-10-18;Wisła Kraków 1 - 2 Piast Gliwice;0.1:37:21;0.0:54:40;0.0:28:25;0.0:26:15;Piast Gliwice;45%;0.0:24:42;0.0:12:20;0.0:12:22;109609,23;103;487;2223,28;Kirkeskov M.;False;33,11;Felix J.;False;11248,56;Badia G.;False;19;2019-10-18 Wisła Kraków 1 - 2 Piast Gliwice;2019/2020
12681_filter_live_1.pdf;2021-04-20;Warta Poznań 0 - 2 Raków Częstochowa;0.1:34:40;0.1:2:22;0.0:28:51;0.0:33:31;Warta Poznań;51%;0.0:32:33;0.0:11:54;0.0:20:39;110188,11;87;537;1336,62;Rodriguez M.;False;32,74;Kupczak M.;False;11494,47;Kiełb J.;False;16;2021-04-20 Warta Poznań 0 - 2 Raków Częstochowa;2020/2021
12681_filter_live_1.pdf;2021-04-20;Warta Poznań 0 - 2 Raków Częstochowa;0.1:34:40;0.1:2:22;0.0:28:51;0.0:33:31;Raków Częstochowa;49%;0.0:29:9;0.0:16:49;0.0:12:20;113865,58;91;491;1390,43;Długosz W.;True;33,51;Lopez I.;False;11122,19;Długosz W.;True;13;2021-04-20 Warta Poznań 0 - 2 Raków Częstochowa;2020/2021
Piast Gliwice - Cracovia (2).pdf;2019-04-26;Piast Gliwice 3 - 1 Cracovia;0.1:36:8;0.0:51:18;0.0:24:57;0.0:26:21;Piast Gliwice;51%;0.0:25:58;0.0:12:18;0.0:13:40;113345,07;93;500;1668,61;Konczkowski M.;False;33,96;Mokwa T.;False;11495,58;Kirkeskov M.;False;14;2019-04-26 Piast Gliwice 3 - 1 Cracovia;2018/2019
Piast Gliwice - Cracovia (2).pdf;2019-04-26;Piast Gliwice 3 - 1 Cracovia;0.1:36:8;0.0:51:18;0.0:24:57;0.0:26:21;Cracovia;49%;0.0:24:12;0.0:11:56;0.0:12:16;113948,46;95;485;1769,25;Cecarić B.;False;33,46;Hanca S.;False;11837,21;Cecarić B.;False;16;2019-04-26 Piast Gliwice 3 - 1 Cracovia;2018/2019
Cracovia - Wisła Płock.pdf;2018-09-22;Cracovia 3 - 1 Wisła Płock;0.1:38:9;0.0:51:49;0.0:27:38;0.0:24:11;Cracovia;49%;0.0:25:15;0.0:15:39;0.0:9:36;114155,98;94;496;1725,08;Strózik S.;False;34,12;Dimun M.;False;12264,61;Wdowiak M.;False;18;2018-09-22 Cracovia 3 - 1 Wisła Płock;2018/2019
Cracovia - Wisła Płock.pdf;2018-09-22;Cracovia 3 - 1 Wisła Płock;0.1:38:9;0.0:51:49;0.0:27:38;0.0:24:11;Wisła Płock;51%;0.0:25:45;0.0:11:28;0.0:14:17;111495,51;74;477;1334,9;Łasicki I.;False;32,48;Łasicki I.;False;11126,31;Uryga A.;False;12;2018-09-22 Cracovia 3 - 1 Wisła Płock;2018/2019
Lech Poznań - Piast Gliwice.pdf;2018-09-01;Lech Poznań 1 - 1 Piast Gliwice;0.1:35:27;0.1:0:56;0.0:30:25;0.0:30:31;Lech Poznań;53%;0.0:32:24;0.0:15:53;0.0:16:31;113592,81;114;537;2151,1;Jóźwiak K.;False;32,54;Wasielewski M.;False;11278,81;Wasielewski M.;False;18;2018-09-01 Lech Poznań 1 - 1 Piast Gliwice;2018/2019
Lech Poznań - Piast Gliwice.pdf;2018-09-01;Lech Poznań 1 - 1 Piast Gliwice;0.1:35:27;0.1:0:56;0.0:30:25;0.0:30:31;Piast Gliwice;47%;0.0:28:2;0.0:14:15;0.0:13:47;118368,64;104;502;1861,53;Mak M.;False;32,1;Dziczek P.;False;12382,7;Pietrowski M.;False;14;2018-09-01 Lech Poznań 1 - 1 Piast Gliwice;2018/2019
12369_filter_live_1.pdf;2020-06-07;Arka Gdynia 2 - 1 Śląsk Wrocław;0.1:40:35;0.0:59:17;0.0:29:20;0.0:29:57;Arka Gdynia;53%;0.0:31:22;0.0:15:47;0.0:15:35;118567,49;88;478;1795,41;Samanes S.;False;33,69;Młyński M.;True;12432,06;Zbozień D.;False;14;2020-06-07 Arka Gdynia 2 - 1 Śląsk Wrocław;2019/2020
12369_filter_live_1.pdf;2020-06-07;Arka Gdynia 2 - 1 Śląsk Wrocław;0.1:40:35;0.0:59:17;0.0:29:20;0.0:29:57;Śląsk Wrocław;47%;0.0:26:51;0.0:12:45;0.0:14:6;114707,64;88;475;1912,81;Płacheta P.;True;34,9;Chrapek M.;False;11942,13;Płacheta P.;True;20;2020-06-07 Arka Gdynia 2 - 1 Śląsk Wrocław;2019/2020
12384_filter_live_1.pdf;2020-06-10;ŁKS Łódź 0 - 3 Jagiellonia Białystok;0.1:34:32;0.0:59:51;0.0:30:49;0.0:29:2;ŁKS Łódź;64%;0.0:39:5;0.0:19:53;0.0:19:12;115888,93;109;517;1975,26;Klimczak A.;False;32,6;Wolski M.;False;12067,34;Wolski M.;False;20;2020-06-10 ŁKS Łódź 0 - 3 Jagiellonia Białystok;2019/2020
12384_filter_live_1.pdf;2020-06-10;ŁKS Łódź 0 - 3 Jagiellonia Białystok;0.1:34:32;0.0:59:51;0.0:30:49;0.0:29:2;Jagiellonia Białystok;36%;0.0:20:10;0.0:10:43;0.0:9:27;114075,85;93;428;1723,24;Puljić J.;False;33,82;Romanczuk T.;False;12341,89;Arsenić Z.;False;14;2020-06-10 ŁKS Łódź 0 - 3 Jagiellonia Białystok;2019/2020
12650_filter_live_1.pdf;2021-04-03;Legia Warszawa 4 - 2 Pogoń Szczecin;0.1:35:19;0.0:58:24;0.0:28:28;0.0:29:56;Legia Warszawa;42%;0.0:23:13;0.0:12:44;0.0:10:29;115400,29;84;599;1701,63;Juranović J.;False;33,8;Slisz B.;True;12581,96;Juranović J.;False;16;2021-04-03 Legia Warszawa 4 - 2 Pogoń Szczecin;2020/2021
12650_filter_live_1.pdf;2021-04-03;Legia Warszawa 4 - 2 Pogoń Szczecin;0.1:35:19;0.0:58:24;0.0:28:28;0.0:29:56;Pogoń Szczecin;58%;0.0:34:32;0.0:15:19;0.0:19:13;120722,43;92;628;1662,31;Benedyczak A.;True;33,16;Gorgon A.;False;11864,97;Gorgon A.;False;10;2021-04-03 Legia Warszawa 4 - 2 Pogoń Szczecin;2020/2021
Legia Warszawa - Korona Kielce.pdf;2018-12-01;Legia Warszawa 3 - 0 Korona Kielce;0.1:35:15;0.0:53:42;0.0:26:41;0.0:27:1;Legia Warszawa;52%;0.0:27:1;0.0:11:22;0.0:15:39;110340,14;116;538;2382,63;Hlousek A.;False;32,35;Szymański S.;False;11010,66;Nagy D.;False;23;2018-12-01 Legia Warszawa 3 - 0 Korona Kielce;2018/2019
Legia Warszawa - Korona Kielce.pdf;2018-12-01;Legia Warszawa 3 - 0 Korona Kielce;0.1:35:15;0.0:53:42;0.0:26:41;0.0:27:1;Korona Kielce;48%;0.0:26:2;0.0:14:55;0.0:11:7;104859,6;89;465;1716,73;Możdżeń M.;False;32,77;Pućko M.;False;10976,74;Pućko M.;False;16;2018-12-01 Legia Warszawa 3 - 0 Korona Kielce;2018/2019
12661_filter_live_1.pdf;2021-04-11;KGHM Zagłębie Lubin 2 - 1 Podbeskidzie Bielsko - Biała;0.1:34:39;0.0:55:37;0.0:26:44;0.0:28:53;KGHM Zagłębie Lubin;57%;0.0:30:41;0.0:14:35;0.0:16:6;120443,04;111;553;1984;Chodyna K.;True;32,77;Szysz P.;False;11846,45;Szysz P.;False;17;2021-04-11 KGHM Zagłębie Lubin 2 - 1 Podbeskidzie Bielsko - Biała;2020/2021
12661_filter_live_1.pdf;2021-04-11;KGHM Zagłębie Lubin 2 - 1 Podbeskidzie Bielsko - Biała;0.1:34:39;0.0:55:37;0.0:26:44;0.0:28:53;Podbeskidzie Bielsko - Biała;43%;0.0:24:16;0.0:11:59;0.0:12:17;119767,4;86;580;1630,57;Sierpina Ł.;False;32,32;Hora J.;False;12351,34;Sierpina Ł.;False;14;2021-04-11 KGHM Zagłębie Lubin 2 - 1 Podbeskidzie Bielsko - Biała;2020/2021
Lechia Gdańsk - Legia Warszawa (2).pdf;2019-04-27;Lechia Gdańsk 1 - 3 Legia Warszawa;0.1:42:9;0.0:52:21;0.0:28:27;0.0:23:54;Lechia Gdańsk;42%;0.0:21:35;0.0:10:50;0.0:10:45;114275,5;103;488;1869,59;Nunes J.;False;32,82;Kubicki J.;False;12431,72;Mladenović F.;False;18;2019-04-27 Lechia Gdańsk 1 - 3 Legia Warszawa;2018/2019
Lechia Gdańsk - Legia Warszawa (2).pdf;2019-04-27;Lechia Gdańsk 1 - 3 Legia Warszawa;0.1:42:9;0.0:52:21;0.0:28:27;0.0:23:54;Legia Warszawa;58%;0.0:29:31;0.0:16:50;0.0:12:41;107404,05;93;467;1644,1;Kucharczyk M.;False;34,54;Stolarski P.;False;10589,93;Szymański S.;False;19;2019-04-27 Lechia Gdańsk 1 - 3 Legia Warszawa;2018/2019
12361_filter_live_1.pdf;2020-05-31;Cracovia 0 - 1 Jagiellonia Białystok;0.1:37:18;0.0:47:50;0.0:23:55;0.0:23:55;Cracovia;48%;0.0:22:3;0.0:9:33;0.0:12:30;109716,19;82;473;1349,86;Wdowiak M.;False;32,21;van Amersfoort P.;False;11693,99;Hanca S.;False;12;2020-05-31 Cracovia 0 - 1 Jagiellonia Białystok;2019/2020
12361_filter_live_1.pdf;2020-05-31;Cracovia 0 - 1 Jagiellonia Białystok;0.1:37:18;0.0:47:50;0.0:23:55;0.0:23:55;Jagiellonia Białystok;52%;0.0:25:8;0.0:13:54;0.0:11:14;106149,05;70;407;1145,01;Makuszewski M.;False;32,87;Romanczuk T.;False;11373,9;Makuszewski M.;False;16;2020-05-31 Cracovia 0 - 1 Jagiellonia Białystok;2019/2020
