,Date,Match Details,club,Player Name,MinsPlayed,TotalDistance(m),TopSpeed(km/h),AvgSpeed(km/h),HighIntensityActivity,Sprints(> 25.20 km/h)Dist (m),HSR(19.81-25.20 km/h)Dist (m),Distance (m)14.41-19.80km/h,7.21-14.40km/h,0.73-7.20km/h,< 0.72km/h,PDF Name,Young Player,Sprints(> 25.20 km/h) No,HSR(19.81-25.20 km/h) No,Key,season,lastName,firstName,Unnamed: 0,id,values,wages,contractexpires,nation,currentAbility,potentialAbility,position,date,aerialReach,commandofArea,communication,eccentricity,firstTouch,handling,kicking,oneonOnes,passing,punchingTendency,reflexes,rushingoutTendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,offtheBall,positioning,teamwork,vision,workRate,acceleration,agility,balance,jumpingReach,naturalFitness,pace,stamina,strength,freeKickTaking,penaltyTaking,technique
92,2021-05-01,Pogoń Szczecin 1 - 1 Warta Poznań,Pogoń Szczecin,Stipica D.,96:21,"4884,22","20,10","3,04",0,"0,00","0,00","189,30","968,32","3686,73","34,27",12703_filter_live_1.pdf,False,0,0,2021-05-01 Pogoń Szczecin 1 - 1 Warta Poznań,2020/2021,Stipica,D.,7,24003768,€ 350.000,€ 3.600,2024-06-30,Croatia,63,63,GK,2020-11-23,13,15,12,14,7,15,7,14,8,12,18,14,8,13,12,16,12,8,12,13,2,13,1,12,14,5,12,12,15,11,14,14,10,10,12,10,1,7
93,2020-07-15,Pogoń Szczecin 1 - 0 Piast Gliwice,Pogoń Szczecin,Stipica D.,100:27,"4871,61","23,83","2,91",0,"0,00","0,00","225,86","844,27","3702,98","89,44",12439_filter_live_1.pdf,False,0,0,2020-07-15 Pogoń Szczecin 1 - 0 Piast Gliwice,2020/2021,Stipica,D.,7,24003768,€ 350.000,€ 3.600,2024-06-30,Croatia,63,63,GK,2020-11-23,13,15,12,14,7,15,7,14,8,12,18,14,8,13,12,16,12,8,12,13,2,13,1,12,14,5,12,12,15,11,14,14,10,10,12,10,1,7
94,2020-10-24,Pogoń Szczecin 0 - 0 Legia Warszawa,Pogoń Szczecin,Stipica D.,98:30,"5104,22","23,64","3,11",3,"0,00","29,54","251,73","1121,23","3627,99","73,73",12508_filter_live_1.pdf,False,0,3,2020-10-24 Pogoń Szczecin 0 - 0 Legia Warszawa,2020/2021,Stipica,D.,7,24003768,€ 350.000,€ 3.600,2024-06-30,Croatia,63,63,GK,2020-11-23,13,15,12,14,7,15,7,14,8,12,18,14,8,13,12,16,12,8,12,13,2,13,1,12,14,5,12,12,15,11,14,14,10,10,12,10,1,7
95,2021-04-03,Legia Warszawa 4 - 2 Pogoń Szczecin,Pogoń Szczecin,Stipica D.,95:19,"4861,94","20,88","3,06",2,"0,00","19,88","166,14","979,62","3647,44","48,86",12650_filter_live_1.pdf,False,0,2,2021-04-03 Legia Warszawa 4 - 2 Pogoń Szczecin,2020/2021,Stipica,D.,7,24003768,€ 350.000,€ 3.600,2024-06-30,Croatia,63,63,GK,2020-11-23,13,15,12,14,7,15,7,14,8,12,18,14,8,13,12,16,12,8,12,13,2,13,1,12,14,5,12,12,15,11,14,14,10,10,12,10,1,7
96,2020-09-19,Pogoń Szczecin 1 - 0 Śląsk Wrocław,Pogoń Szczecin,Stipica D.,95:09,"4534,22","24,24","2,86",2,"0,00","19,87","135,41","743,69","3605,41","29,84",12478_filter_live_1.pdf,False,0,2,2020-09-19 Pogoń Szczecin 1 - 0 Śląsk Wrocław,2020/2021,Stipica,D.,7,24003768,€ 350.000,€ 3.600,2024-06-30,Croatia,63,63,GK,2020-11-23,13,15,12,14,7,15,7,14,8,12,18,14,8,13,12,16,12,8,12,13,2,13,1,12,14,5,12,12,15,11,14,14,10,10,12,10,1,7
97,2020-08-22,Cracovia 2 - 1 Pogoń Szczecin,Pogoń Szczecin,Stipica D.,99:59,"4842,82","23,02","2,91",2,"0,00","24,88","122,86","916,63","3727,02","51,43",12450_filter_live_1.pdf,False,0,2,2020-08-22 Cracovia 2 - 1 Pogoń Szczecin,2020/2021,Stipica,D.,7,24003768,€ 350.000,€ 3.600,2024-06-30,Croatia,63,63,GK,2020-11-23,13,15,12,14,7,15,7,14,8,12,18,14,8,13,12,16,12,8,12,13,2,13,1,12,14,5,12,12,15,11,14,14,10,10,12,10,1,7
98,2020-12-02,Wisła Płock 0 - 0 Pogoń Szczecin,Pogoń Szczecin,Stipica D.,93:20,"4739,18","23,78","3,05",2,"0,00","28,12","142,66","1023,02","3500,97","44,41",12519_filter_live_1.pdf,False,0,2,2020-12-02 Wisła Płock 0 - 0 Pogoń Szczecin,2020/2021,Stipica,D.,7,24003768,€ 350.000,€ 3.600,2024-06-30,Croatia,63,63,GK,2020-11-23,13,15,12,14,7,15,7,14,8,12,18,14,8,13,12,16,12,8,12,13,2,13,1,12,14,5,12,12,15,11,14,14,10,10,12,10,1,7
99,2020-07-12,Śląsk Wrocław 2 - 2 Pogoń Szczecin,Śląsk Wrocław,Putnocky M.,98:43,"5087,87","23,22","3,09",0,"0,00","0,00","100,09","1164,64","3728,52","88,01",12430_filter_live_1.pdf,False,0,0,2020-07-12 Śląsk Wrocław 2 - 2 Pogoń Szczecin,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
100,2020-08-29,Wisła Kraków 1 - 3 Śląsk Wrocław,Śląsk Wrocław,Putnocky M.,96:54,"5109,74","22,84","3,16",2,"0,00","23,07","175,21","976,88","3861,73","72,85",12460_filter_live_1.pdf,False,0,2,2020-08-29 Wisła Kraków 1 - 3 Śląsk Wrocław,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
101,2020-10-24,Śląsk Wrocław 1 - 0 Jagiellonia Białystok,Śląsk Wrocław,Putnocky M.,95:20,"5177,78","25,14","3,26",3,"0,00","41,86","143,03","1115,56","3869,23","8,10",12511_filter_live_1.pdf,False,0,3,2020-10-24 Śląsk Wrocław 1 - 0 Jagiellonia Białystok,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
102,2020-10-02,Śląsk Wrocław 3 - 1 Cracovia,Śląsk Wrocław,Putnocky M.,99:01,"4937,38","18,68","2,99",0,"0,00","0,00","131,09","1043,18","3730,83","32,28",12490_filter_live_1.pdf,False,0,0,2020-10-02 Śląsk Wrocław 3 - 1 Cracovia,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
103,2020-11-07,Śląsk Wrocław 0 - 0 Górnik Zabrze,Śląsk Wrocław,Putnocky M.,93:30,"5549,65","23,14","3,56",0,"0,00","0,00","147,94","1560,61","3787,65","44,33",12527_filter_live_1.pdf,False,0,0,2020-11-07 Śląsk Wrocław 0 - 0 Górnik Zabrze,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
104,2020-11-20,Lechia Gdańsk 3 - 2 Śląsk Wrocław,Śląsk Wrocław,Putnocky M.,93:17,"4983,80","21,01","3,21",0,"0,00","0,00","110,99","1120,16","3711,16","32,35",12515_filter_live_1.pdf,False,0,0,2020-11-20 Lechia Gdańsk 3 - 2 Śląsk Wrocław,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
105,2021-02-01,PGE FKS Stal Mielec 0 - 0 Śląsk Wrocław,Śląsk Wrocław,Putnocky M.,95:21,"5798,38","25,30","3,65",2,"0,00","38,99","288,57","1543,96","3794,32","132,54",12566_filter_live_1.pdf,False,0,2,2021-02-01 PGE FKS Stal Mielec 0 - 0 Śląsk Wrocław,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
106,2020-10-18,Wisła Płock 1 - 0 Śląsk Wrocław,Śląsk Wrocław,Putnocky M.,94:28,"5351,29","21,48","3,40",0,"0,00","0,00","192,56","1275,37","3828,68","47,93",12503_filter_live_1.pdf,False,0,0,2020-10-18 Wisła Płock 1 - 0 Śląsk Wrocław,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
107,2020-10-21,Legia Warszawa 2 - 1 Śląsk Wrocław,Śląsk Wrocław,Putnocky M.,95:26,"5114,87","25,02","3,22",4,"0,00","36,69","203,91","1257,58","3597,66","19,03",12488_filter_live_1.pdf,False,0,4,2020-10-21 Legia Warszawa 2 - 1 Śląsk Wrocław,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
108,2021-02-28,Śląsk Wrocław 2 - 1 Pogoń Szczecin,Śląsk Wrocław,Putnocky M.,97:10,"5473,04","21,84","3,38",0,"0,00","0,00","121,20","1146,34","4167,55","32,06",12622_filter_live_1.pdf,False,0,0,2021-02-28 Śląsk Wrocław 2 - 1 Pogoń Szczecin,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
109,2020-07-05,Piast Gliwice 1 - 0 Śląsk Wrocław,Śląsk Wrocław,Putnocky M.,94:07,"4705,48","27,04","3,00",5,"10,45","42,19","165,23","940,26","3485,82","61,53",12423_filter_live_1.pdf,False,1,4,2020-07-05 Piast Gliwice 1 - 0 Śląsk Wrocław,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
110,2020-09-12,Śląsk Wrocław 3 - 3 Lech Poznań,Śląsk Wrocław,Putnocky M.,97:09,"5111,53","25,13","3,16",0,"0,00","0,00","65,79","1088,46","3911,32","31,60",12471_filter_live_1.pdf,False,0,0,2020-09-12 Śląsk Wrocław 3 - 3 Lech Poznań,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
111,2021-02-06,Piast Gliwice 2 - 0 Śląsk Wrocław,Śląsk Wrocław,Putnocky M.,93:19,"5413,97","23,32","3,48",2,"0,00","29,02","225,97","1339,01","3810,81","9,16",12594_filter_live_1.pdf,False,0,2,2021-02-06 Piast Gliwice 2 - 0 Śląsk Wrocław,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
112,2020-11-28,Podbeskidzie Bielsko - Biała 0 - 2 Śląsk Wrocław,Śląsk Wrocław,Putnocky M.,94:32,"5681,09","27,25","3,61",5,"11,67","52,73","173,39","1279,72","4136,64","26,94",12532_filter_live_1.pdf,False,1,4,2020-11-28 Podbeskidzie Bielsko - Biała 0 - 2 Śląsk Wrocław,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
113,2021-02-12,Śląsk Wrocław 1 - 1 Wisła Kraków,Śląsk Wrocław,Putnocky M.,95:53,"5521,25","24,04","3,45",7,"0,00","84,79","227,25","1577,57","3544,93","86,71",12600_filter_live_1.pdf,False,0,7,2021-02-12 Śląsk Wrocław 1 - 1 Wisła Kraków,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
114,2021-02-21,Lech Poznań 1 - 0 Śląsk Wrocław,Śląsk Wrocław,Putnocky M.,94:19,"5278,63","23,66","3,36",3,"0,00","35,48","108,46","1133,39","3955,69","45,61",12614_filter_live_1.pdf,False,0,3,2021-02-21 Lech Poznań 1 - 0 Śląsk Wrocław,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
115,2020-07-15,Jagiellonia Białystok 2 - 1 Śląsk Wrocław,Śląsk Wrocław,Putnocky M.,94:19,"5274,03","22,85","3,36",0,"0,00","0,00","132,35","1283,62","3821,41","24,74",12440_filter_live_1.pdf,False,0,0,2020-07-15 Jagiellonia Białystok 2 - 1 Śląsk Wrocław,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
116,2021-03-20,Śląsk Wrocław 0 - 0 Wisła Płock,Śląsk Wrocław,Putnocky M.,94:33,"5767,57","24,43","3,66",6,"0,00","70,13","259,55","1411,93","3985,42","40,54",12642_filter_live_1.pdf,False,0,6,2021-03-20 Śląsk Wrocław 0 - 0 Wisła Płock,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
117,2020-08-22,Śląsk Wrocław 2 - 0 Piast Gliwice,Śląsk Wrocław,Putnocky M.,95:36,"4710,87","24,38","2,96",0,"0,00","0,00","93,47","799,33","3779,86","26,11",12451_filter_live_1.pdf,False,0,0,2020-08-22 Śląsk Wrocław 2 - 0 Piast Gliwice,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
118,2021-03-07,Śląsk Wrocław 0 - 1 Legia Warszawa,Śląsk Wrocław,Putnocky M.,97:30,"5427,95","19,86","3,34",0,"0,00","0,00","188,17","1347,95","3815,47","76,36",12624_filter_live_1.pdf,False,0,0,2021-03-07 Śląsk Wrocław 0 - 1 Legia Warszawa,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
119,2020-07-19,Śląsk Wrocław 1 - 2 Lechia Gdańsk,Śląsk Wrocław,Putnocky M.,93:39,"5138,26","22,18","3,29",3,"0,00","29,65","187,83","1040,78","3865,36","14,64",12447_filter_live_1.pdf,False,0,3,2020-07-19 Śląsk Wrocław 1 - 2 Lechia Gdańsk,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
120,2020-09-19,Pogoń Szczecin 1 - 0 Śląsk Wrocław,Śląsk Wrocław,Putnocky M.,95:09,"4989,03","24,29","3,15",4,"0,00","34,45","96,13","965,34","3861,60","31,51",12478_filter_live_1.pdf,False,0,4,2020-09-19 Pogoń Szczecin 1 - 0 Śląsk Wrocław,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
121,2021-03-12,Cracovia 1 - 1 Śląsk Wrocław,Śląsk Wrocław,Putnocky M.,95:59,"5602,19","23,44","3,50",7,"0,00","75,24","236,75","1387,18","3836,29","66,73",12632_filter_live_1.pdf,False,0,7,2021-03-12 Cracovia 1 - 1 Śląsk Wrocław,2020/2021,Putnocky,M.,43,7562341,€ 49.500,€ 3.300,2022-06-30,Slovakia,58,59,GK,2020-11-23,14,12,11,4,7,13,11,12,8,8,15,9,11,9,15,8,13,13,13,10,7,8,2,12,11,11,12,10,10,15,17,14,7,9,16,6,4,6
122,2020-12-19,Lech Poznań 0 - 1 Wisła Kraków,Lech Poznań,Bednarek F.,95:20,"3640,68","23,45","2,29",4,"0,00","45,12","219,15","691,85","2638,15","46,41",12555_filter_live_1.pdf,False,0,4,2020-12-19 Lech Poznań 0 - 1 Wisła Kraków,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
123,2021-05-01,Lech Poznań 1 - 2 PGE FKS Stal Mielec,Lech Poznań,Bednarek F.,99:07,"3474,18","23,64","2,10",4,"0,00","37,09","110,77","434,38","2875,77","16,17",12698_filter_live_1.pdf,False,0,4,2021-05-01 Lech Poznań 1 - 2 PGE FKS Stal Mielec,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
124,2020-10-17,Jagiellonia Białystok 2 - 1 Lech Poznań,Lech Poznań,Bednarek F.,97:18,"3630,54","23,08","2,24",3,"0,00","34,64","182,14","634,84","2731,41","47,51",12499_filter_live_1.pdf,False,0,3,2020-10-17 Jagiellonia Białystok 2 - 1 Lech Poznań,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
125,2020-10-04,Piast Gliwice 1 - 4 Lech Poznań,Lech Poznań,Bednarek F.,95:09,"3385,02","23,87","2,12",0,"0,00","0,00","56,47","535,28","2726,37","54,79",12496_filter_live_1.pdf,False,0,0,2020-10-04 Piast Gliwice 1 - 4 Lech Poznań,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
126,2020-11-22,Lech Poznań 3 - 3 Raków Częstochowa,Lech Poznań,Bednarek F.,94:40,"3794,14","24,65","2,40",2,"0,00","24,05","178,21","609,26","2952,14","30,48",12524_filter_live_1.pdf,False,0,2,2020-11-22 Lech Poznań 3 - 3 Raków Częstochowa,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
127,2020-09-12,Śląsk Wrocław 3 - 3 Lech Poznań,Lech Poznań,Bednarek F.,97:09,"3802,14","23,60","2,35",2,"0,00","24,49","159,08","571,71","2979,44","67,42",12471_filter_live_1.pdf,False,0,2,2020-09-12 Śląsk Wrocław 3 - 3 Lech Poznań,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
128,2020-11-08,Legia Warszawa 2 - 1 Lech Poznań,Lech Poznań,Bednarek F.,94:43,"3622,80","21,42","2,29",2,"0,00","15,66","111,56","617,21","2853,38","24,99",12516_filter_live_1.pdf,False,0,2,2020-11-08 Legia Warszawa 2 - 1 Lech Poznań,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
129,2020-08-21,KGHM Zagłębie Lubin 2 - 1 Lech Poznań,Lech Poznań,Bednarek F.,118:41,"3684,40","22,22","1,86",0,"0,00","0,00","73,15","586,50","2884,12","135,11",12449_filter_live_1.pdf,False,0,0,2020-08-21 KGHM Zagłębie Lubin 2 - 1 Lech Poznań,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
130,2020-09-20,Lech Poznań 1 - 0 Warta Poznań,Lech Poznań,Bednarek F.,95:45,"3286,61","20,82","2,06",0,"0,00","0,00","48,32","418,05","2770,28","44,33",12480_filter_live_1.pdf,False,0,0,2020-09-20 Lech Poznań 1 - 0 Warta Poznań,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
131,2020-08-30,Lech Poznań 2 - 2 Wisła Płock,Lech Poznań,Bednarek F.,97:13,"3606,05","26,98","2,23",4,"11,61","27,77","174,91","481,70","2846,99","63,07",12464_filter_live_1.pdf,False,1,3,2020-08-30 Lech Poznań 2 - 2 Wisła Płock,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
132,2020-12-16,Lech Poznań 0 - 4 Pogoń Szczecin,Lech Poznań,Bednarek F.,101:10,"4110,85","20,20","2,44",0,"0,00","0,00","134,49","816,14","3096,71","55,70",12487_filter_live_1.pdf,False,0,0,2020-12-16 Lech Poznań 0 - 4 Pogoń Szczecin,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
133,2020-10-25,Lech Poznań 1 - 1 Cracovia,Lech Poznań,Bednarek F.,94:53,"3481,60","20,56","2,20",0,"0,00","0,00","150,45","640,58","2676,48","14,09",12506_filter_live_1.pdf,False,0,0,2020-10-25 Lech Poznań 1 - 1 Cracovia,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
134,2020-11-30,Lechia Gdańsk 1 - 0 Lech Poznań,Lech Poznań,Bednarek F.,94:41,"3764,49","24,91","2,39",0,"0,00","0,00","193,22","819,69","2717,92","17,11",12530_filter_live_1.pdf,False,0,0,2020-11-30 Lechia Gdańsk 1 - 0 Lech Poznań,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
135,2020-12-06,Lech Poznań 4 - 0 Podbeskidzie Bielsko - Biała,Lech Poznań,Bednarek F.,95:11,"3946,22","23,25","2,49",0,"0,00","0,00","97,17","860,16","2918,37","48,07",12538_filter_live_1.pdf,False,0,0,2020-12-06 Lech Poznań 4 - 0 Podbeskidzie Bielsko - Biała,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
136,2020-12-13,PGE FKS Stal Mielec 1 - 1 Lech Poznań,Lech Poznań,Bednarek F.,100:05,"3822,08","24,98","2,29",5,"0,00","60,74","154,10","798,74","2732,44","76,06",12550_filter_live_1.pdf,False,0,5,2020-12-13 PGE FKS Stal Mielec 1 - 1 Lech Poznań,2020/2021,Bednarek,F.,3,168244,€ 74.000,€ 2.200,2022-06-30,Poland,55,58,GK,2020-11-23,12,11,11,11,7,12,14,14,9,12,14,9,13,12,12,12,11,12,12,10,8,10,4,12,11,9,12,7,13,11,13,12,6,12,13,5,1,8
137,2021-03-13,Legia Warszawa 3 - 2 Warta Poznań,Legia Warszawa,Boruc A.,94:15,"4174,63","21,82","2,66",2,"0,00","18,04","39,25","414,05","3684,54","18,75",12636_filter_live_1.pdf,False,0,2,2021-03-13 Legia Warszawa 3 - 2 Warta Poznań,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
