,Date,Match Details,club,Player Name,MinsPlayed,TotalDistance(m),TopSpeed(km/h),AvgSpeed(km/h),HighIntensityActivity,Sprints(> 25.20 km/h)Dist (m),HSR(19.81-25.20 km/h)Dist (m),Distance (m)14.41-19.80km/h,7.21-14.40km/h,0.73-7.20km/h,< 0.72km/h,PDF Name,Young Player,Sprints(> 25.20 km/h) No,HSR(19.81-25.20 km/h) No,Key,season,lastName,firstName,Unnamed: 0,id,values,wages,contractexpires,nation,currentAbility,potentialAbility,position,date,corners,crossing,dribbling,finishing,firstTouch,freeKickTaking,heading,longShots,longThrows,marking,passing,penaltyTaking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,offtheBall,positioning,teamwork,vision,workRate,acceleration,agility,balance,jumpingReach,naturalFitness,pace,stamina,strength
207,2021-02-20,Lechia Gdańsk 2 - 0 Górnik Zabrze,Lechia Gdańsk,Paixao F.,96:42,"10225,12","30,34","6,34",83,"222,11","955,61","1820,72","3649,25","3555,95","21,48",12612_filter_live_1.pdf,False,13,70,2021-02-20 Lechia Gdańsk 2 - 0 Górnik Zabrze,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
208,2021-05-08,Lechia Gdańsk 1 - 1 Cracovia,Lechia Gdańsk,Paixao F.,100:45,"10004,64","31,16","5,96",64,"181,57","758,28","1693,50","3587,17","3768,19","15,93",12706_filter_live_1.pdf,False,8,56,2021-05-08 Lechia Gdańsk 1 - 1 Cracovia,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
209,2021-03-19,Pogoń Szczecin 1 - 0 Lechia Gdańsk,Lechia Gdańsk,Paixao F.,94:22,"10673,77","29,16","6,79",86,"192,50","1187,63","1696,19","4059,85","3517,23","20,37",12641_filter_live_1.pdf,False,10,76,2021-03-19 Pogoń Szczecin 1 - 0 Lechia Gdańsk,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
210,2021-04-30,Wisła Płock 1 - 3 Lechia Gdańsk,Lechia Gdańsk,Paixao F.,98:10,"9935,97","32,60","6,07",55,"213,61","556,55","1728,50","3589,93","3746,31","101,07",12701_filter_live_1.pdf,False,8,47,2021-04-30 Wisła Płock 1 - 3 Lechia Gdańsk,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
211,2020-09-26,Lechia Gdańsk 4 - 0 Podbeskidzie Bielsko - Biała,Lechia Gdańsk,Paixao F.,69:32,"7721,18","29,79","6,66",46,"195,47","482,31","1356,22","2766,68","2849,03","71,47",12484_filter_live_1.pdf,False,8,38,2020-09-26 Lechia Gdańsk 4 - 0 Podbeskidzie Bielsko - Biała,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
212,2020-10-23,KGHM Zagłębie Lubin 1 - 1 Lechia Gdańsk,Lechia Gdańsk,Paixao F.,95:02,"10866,13","29,69","6,86",83,"113,36","1136,39","1974,74","4008,82","3586,17","46,65",12505_filter_live_1.pdf,False,7,76,2020-10-23 KGHM Zagłębie Lubin 1 - 1 Lechia Gdańsk,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
213,2020-07-15,Lechia Gdańsk 0 - 0 Legia Warszawa,Lechia Gdańsk,Paixao F.,93:42,"10423,40","30,51","6,68",58,"126,37","727,43","1712,03","4135,79","3673,90","47,88",12437_filter_live_1.pdf,False,8,50,2020-07-15 Lechia Gdańsk 0 - 0 Legia Warszawa,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
214,2021-01-30,Lechia Gdańsk 0 - 2 Jagiellonia Białystok,Lechia Gdańsk,Paixao F.,96:10,"10958,47","28,98","6,84",75,"109,48","959,38","1920,25","4427,55","3489,02","52,79",12563_filter_live_1.pdf,False,9,66,2021-01-30 Lechia Gdańsk 0 - 2 Jagiellonia Białystok,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
215,2021-03-13,Lechia Gdańsk 2 - 0 Wisła Kraków,Lechia Gdańsk,Paixao F.,96:40,"10871,34","31,03","6,75",86,"229,15","1070,97","2022,50","3935,07","3548,96","64,69",12635_filter_live_1.pdf,False,13,73,2021-03-13 Lechia Gdańsk 2 - 0 Wisła Kraków,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
216,2020-11-23,Piast Gliwice 2 - 0 Lechia Gdańsk,Lechia Gdańsk,Paixao F.,96:47,"10805,64","29,42","6,70",59,"82,34","782,05","1945,43","4303,01","3642,03","50,78",12525_filter_live_1.pdf,False,6,53,2020-11-23 Piast Gliwice 2 - 0 Lechia Gdańsk,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
217,2020-12-05,Legia Warszawa 2 - 0 Lechia Gdańsk,Lechia Gdańsk,Paixao F.,76:21,"9061,05","31,27","7,12",60,"133,11","812,63","1992,94","3446,75","2671,54","4,08",12539_filter_live_1.pdf,False,5,55,2020-12-05 Legia Warszawa 2 - 0 Lechia Gdańsk,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
218,2021-04-25,Lechia Gdańsk 0 - 1 Legia Warszawa,Lechia Gdańsk,Paixao F.,74:05,"8524,23","30,15","6,90",52,"93,07","588,66","1611,77","3691,45","2492,25","47,03",12695_filter_live_1.pdf,False,5,47,2021-04-25 Lechia Gdańsk 0 - 1 Legia Warszawa,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
219,2021-04-20,Lech Poznań 3 - 0 Lechia Gdańsk,Lechia Gdańsk,Paixao F.,80:20,"8568,95","28,73","6,40",65,"98,80","789,84","1717,93","3159,18","2796,12","7,08",12682_filter_live_1.pdf,False,7,58,2021-04-20 Lech Poznań 3 - 0 Lechia Gdańsk,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
220,2020-10-19,Lechia Gdańsk 0 - 1 Pogoń Szczecin,Lechia Gdańsk,Paixao F.,63:56,"6988,73","31,50","6,56",60,"149,68","657,55","1013,79","2771,32","2376,36","20,03",12500_filter_live_1.pdf,False,10,50,2020-10-19 Lechia Gdańsk 0 - 1 Pogoń Szczecin,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
221,2020-11-30,Lechia Gdańsk 1 - 0 Lech Poznań,Lechia Gdańsk,Paixao F.,94:41,"10340,22","30,12","6,55",89,"233,79","1176,71","1852,50","3794,65","3274,49","8,08",12530_filter_live_1.pdf,False,12,77,2020-11-30 Lechia Gdańsk 1 - 0 Lech Poznań,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
222,2020-08-29,Lechia Gdańsk 1 - 3 Raków Częstochowa,Lechia Gdańsk,Paixao F.,23:12,"2974,10","29,36","7,69",20,"30,01","234,90","676,73","1245,07","787,39","0,00",12459_filter_live_1.pdf,False,2,18,2020-08-29 Lechia Gdańsk 1 - 3 Raków Częstochowa,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
223,2020-07-19,Śląsk Wrocław 1 - 2 Lechia Gdańsk,Lechia Gdańsk,Paixao F.,19:26,"2613,71","28,37","8,07",14,"24,90","188,71","693,04","1035,91","671,15","0,00",12447_filter_live_1.pdf,False,2,12,2020-07-19 Śląsk Wrocław 1 - 2 Lechia Gdańsk,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
224,2020-07-04,Lechia Gdańsk 0 - 3 Cracovia,Lechia Gdańsk,Paixao F.,26:20,"3012,60","31,46","6,87",21,"127,55","217,44","680,66","1148,46","819,35","19,14",12421_filter_live_1.pdf,False,4,17,2020-07-04 Lechia Gdańsk 0 - 3 Cracovia,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
225,2021-04-05,Lechia Gdańsk 3 - 1 KGHM Zagłębie Lubin,Lechia Gdańsk,Paixao F.,85:57,"9592,97","29,46","6,70",53,"64,19","676,92","1431,49","3948,50","3395,35","76,52",12655_filter_live_1.pdf,False,6,47,2021-04-05 Lechia Gdańsk 3 - 1 KGHM Zagłębie Lubin,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
226,2021-02-13,Raków Częstochowa 0 - 1 Lechia Gdańsk,Lechia Gdańsk,Paixao F.,96:38,"10929,52","29,88","6,79",87,"258,87","1002,34","2209,66","3500,93","3756,04","201,68",12603_filter_live_1.pdf,False,17,70,2021-02-13 Raków Częstochowa 0 - 1 Lechia Gdańsk,2020/2021,Paixao,F.,79,67039209,€ 18.500,€ 7.000,2021-06-30,Portugal,59,59,AMR,2020-11-23,8,10,12,12,12,7,10,8,3,4,11,13,5,14,8,13,10,13,12,12,12,16,12,12,7,10,13,12,12,11,12,10,11,13,13,12
227,2021-02-15,Górnik Zabrze 2 - 1 PGE FKS Stal Mielec,Górnik Zabrze,Jimenez J.,96:58,"10253,18","28,85","6,34",60,"129,38","698,13","1706,07","4151,96","3506,61","61,03",12607_filter_live_1.pdf,False,9,51,2021-02-15 Górnik Zabrze 2 - 1 PGE FKS Stal Mielec,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
228,2021-04-24,Górnik Zabrze 0 - 2 Wisła Płock,Górnik Zabrze,Jimenez J.,95:26,"10424,70","29,71","6,55",57,"152,49","710,04","1603,75","4350,89","3600,43","7,10",12690_filter_live_1.pdf,False,10,47,2021-04-24 Górnik Zabrze 0 - 2 Wisła Płock,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
229,2021-05-03,Cracovia 1 - 0 Górnik Zabrze,Górnik Zabrze,Jimenez J.,96:43,"10346,19","30,56","6,42",53,"132,48","653,03","1760,82","4081,45","3592,11","126,30",12696_filter_live_1.pdf,False,10,43,2021-05-03 Cracovia 1 - 0 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
230,2021-04-16,Górnik Zabrze 1 - 1 Śląsk Wrocław,Górnik Zabrze,Jimenez J.,86:22,"9945,40","31,32","6,91",59,"174,68","769,46","1734,79","4345,41","2882,41","38,65",12673_filter_live_1.pdf,False,10,49,2021-04-16 Górnik Zabrze 1 - 1 Śląsk Wrocław,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
231,2020-11-27,Górnik Zabrze 2 - 1 Pogoń Szczecin,Górnik Zabrze,Jimenez J.,98:40,"10615,64","31,33","6,46",68,"235,52","694,65","1685,18","4654,09","3267,16","79,04",12529_filter_live_1.pdf,False,15,53,2020-11-27 Górnik Zabrze 2 - 1 Pogoń Szczecin,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
232,2020-11-20,Górnik Zabrze 1 - 2 Piast Gliwice,Górnik Zabrze,Jimenez J.,51:07,"5721,91","28,82","6,72",37,"72,49","431,43","874,51","2425,14","1874,07","44,27",12514_filter_live_1.pdf,False,5,32,2020-11-20 Górnik Zabrze 1 - 2 Piast Gliwice,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
233,2020-09-19,Legia Warszawa 1 - 3 Górnik Zabrze,Górnik Zabrze,Jimenez J.,91:10,"11018,73","31,28","7,25",50,"128,84","558,05","1817,92","5417,92","3055,93","40,07",12475_filter_live_1.pdf,False,7,43,2020-09-19 Legia Warszawa 1 - 3 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
234,2020-07-06,Wisła Płock 1 - 0 Górnik Zabrze,Górnik Zabrze,Jimenez J.,95:18,"11436,36","30,08","7,20",54,"151,10","675,63","2203,65","5051,39","3340,32","14,27",12424_filter_live_1.pdf,False,8,46,2020-07-06 Wisła Płock 1 - 0 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
235,2021-02-27,Górnik Zabrze 1 - 2 Legia Warszawa,Górnik Zabrze,Jimenez J.,101:24,"10351,94","29,68","6,13",75,"152,48","814,71","2004,61","4194,59","3132,67","52,88",12620_filter_live_1.pdf,False,10,65,2021-02-27 Górnik Zabrze 1 - 2 Legia Warszawa,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
236,2021-03-20,Raków Częstochowa 0 - 0 Górnik Zabrze,Górnik Zabrze,Jimenez J.,93:18,"10283,03","32,40","6,61",50,"117,01","589,64","2042,92","4043,20","3433,22","57,04",12643_filter_live_1.pdf,False,6,44,2021-03-20 Raków Częstochowa 0 - 0 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
237,2020-08-23,Górnik Zabrze 4 - 2 Podbeskidzie Bielsko - Biała,Górnik Zabrze,Jimenez J.,96:27,"10753,54","31,08","6,69",58,"202,49","669,29","1714,75","4810,34","3250,04","106,63",12455_filter_live_1.pdf,False,13,45,2020-08-23 Górnik Zabrze 4 - 2 Podbeskidzie Bielsko - Biała,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
238,2020-12-07,Wisła Płock 0 - 1 Górnik Zabrze,Górnik Zabrze,Jimenez J.,90:57,"10939,84","29,77","7,22",43,"87,05","525,58","1929,48","5264,30","3101,21","32,22",12542_filter_live_1.pdf,False,5,38,2020-12-07 Wisła Płock 0 - 1 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
239,2020-12-12,Górnik Zabrze 0 - 2 Cracovia,Górnik Zabrze,Jimenez J.,97:14,"10826,31","30,28","6,68",60,"112,63","692,97","2031,74","4641,62","3301,36","45,99",12545_filter_live_1.pdf,False,8,52,2020-12-12 Górnik Zabrze 0 - 2 Cracovia,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
240,2020-09-13,Górnik Zabrze 3 - 0 Lechia Gdańsk,Górnik Zabrze,Jimenez J.,95:35,"10482,55","31,14","6,58",61,"243,17","603,14","1590,04","4500,99","3478,17","67,04",12466_filter_live_1.pdf,False,9,52,2020-09-13 Górnik Zabrze 3 - 0 Lechia Gdańsk,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
241,2021-02-20,Lechia Gdańsk 2 - 0 Górnik Zabrze,Górnik Zabrze,Jimenez J.,96:42,"10149,33","30,22","6,30",61,"210,86","665,36","1603,47","4351,39","3277,25","41,00",12612_filter_live_1.pdf,False,10,51,2021-02-20 Lechia Gdańsk 2 - 0 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
242,2020-07-14,Arka Gdynia 1 - 2 Górnik Zabrze,Górnik Zabrze,Jimenez J.,46:40,"5333,29","31,33","6,86",41,"109,00","516,76","997,46","2200,49","1507,52","2,06",12433_filter_live_1.pdf,False,5,36,2020-07-14 Arka Gdynia 1 - 2 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
243,2021-04-05,Górnik Zabrze 1 - 2 Warta Poznań,Górnik Zabrze,Jimenez J.,95:17,"10453,34","31,50","6,58",69,"226,30","750,05","1491,87","4252,41","3672,23","60,48",12652_filter_live_1.pdf,False,14,55,2021-04-05 Górnik Zabrze 1 - 2 Warta Poznań,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
244,2020-09-25,Górnik Zabrze 0 - 0 Wisła Kraków,Górnik Zabrze,Jimenez J.,96:39,"10757,05","32,61","6,68",53,"171,52","704,01","1476,95","4817,75","3574,00","12,82",12482_filter_live_1.pdf,False,7,46,2020-09-25 Górnik Zabrze 0 - 0 Wisła Kraków,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
245,2021-01-30,Górnik Zabrze 1 - 1 Lech Poznań,Górnik Zabrze,Jimenez J.,99:40,"11697,89","29,20","7,04",62,"128,15","888,11","2249,97","5397,00","3002,05","32,61",12561_filter_live_1.pdf,False,8,54,2021-01-30 Górnik Zabrze 1 - 1 Lech Poznań,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
246,2021-03-05,Wisła Kraków 0 - 0 Górnik Zabrze,Górnik Zabrze,Jimenez J.,93:23,"11497,68","27,60","7,39",62,"80,47","919,29","2360,99","4899,92","3212,10","24,91",12625_filter_live_1.pdf,False,6,56,2021-03-05 Wisła Kraków 0 - 0 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
247,2021-04-20,Pogoń Szczecin 1 - 0 Górnik Zabrze,Górnik Zabrze,Jimenez J.,93:10,"10398,71","30,64","6,70",69,"218,28","784,68","1683,46","4396,63","3274,98","40,68",12680_filter_live_1.pdf,False,11,58,2021-04-20 Pogoń Szczecin 1 - 0 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
248,2020-10-26,Warta Poznań 0 - 1 Górnik Zabrze,Górnik Zabrze,Jimenez J.,90:00,"10738,38","32,71","7,16",82,"260,29","869,43","1984,31","4581,91","2938,31","104,13",12512_filter_live_1.pdf,False,15,67,2020-10-26 Warta Poznań 0 - 1 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
249,2020-12-20,Jagiellonia Białystok 1 - 0 Górnik Zabrze,Górnik Zabrze,Jimenez J.,95:08,"10309,95","31,29","6,50",62,"218,95","719,07","1698,91","4158,13","3448,79","66,10",12554_filter_live_1.pdf,False,11,51,2020-12-20 Jagiellonia Białystok 1 - 0 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
250,2021-03-14,Górnik Zabrze 2 - 0 KGHM Zagłębie Lubin,Górnik Zabrze,Jimenez J.,93:14,"11141,30","33,77","7,17",57,"226,01","688,68","1748,27","5183,55","3280,25","14,54",12637_filter_live_1.pdf,False,11,46,2021-03-14 Górnik Zabrze 2 - 0 KGHM Zagłębie Lubin,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
251,2020-10-17,Górnik Zabrze 1 - 3 Raków Częstochowa,Górnik Zabrze,Jimenez J.,95:54,"10396,91","30,97","6,50",63,"176,63","840,61","1466,44","4559,40","3348,50","5,33",12498_filter_live_1.pdf,False,11,52,2020-10-17 Górnik Zabrze 1 - 3 Raków Częstochowa,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
252,2020-10-03,KGHM Zagłębie Lubin 2 - 0 Górnik Zabrze,Górnik Zabrze,Jimenez J.,100:10,"11356,22","29,82","6,80",51,"89,03","555,51","1982,23","5216,59","3501,68","11,18",12493_filter_live_1.pdf,False,8,43,2020-10-03 KGHM Zagłębie Lubin 2 - 0 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
253,2020-08-28,PGE FKS Stal Mielec 0 - 2 Górnik Zabrze,Górnik Zabrze,Jimenez J.,95:54,"11343,23","29,74","7,10",67,"272,58","655,30","1846,43","4939,49","3505,00","124,43",12458_filter_live_1.pdf,False,17,50,2020-08-28 PGE FKS Stal Mielec 0 - 2 Górnik Zabrze,2020/2021,Jimenez,J.,87,67209472,€ 185.000,€ 1.800,2021-06-30,Spain,60,63,AML,2020-11-23,8,10,13,13,14,9,10,12,3,8,13,7,8,14,9,13,9,13,12,13,15,11,10,11,6,12,13,13,13,12,12,5,12,12,12,12
